method,query_type,num_relations,graph_type,problem,num_decimal_pos,num_thres,num_mandatory_vars,num_approx_vars,num_total_vars
Novel,steinbrunn,6,CHAIN,9,0,3,44,24,68
Legacy,steinbrunn,6,CHAIN,9,0,4,126,88,214
Novel,steinbrunn,6,CHAIN,9,0,4,44,40,84
Legacy,steinbrunn,6,CHAIN,9,0,5,126,110,236
Novel,steinbrunn,6,CHAIN,9,0,5,44,60,104
Legacy,steinbrunn,6,CHAIN,9,0,6,126,132,258
Novel,steinbrunn,6,CHAIN,9,0,6,44,84,128
Legacy,steinbrunn,6,CHAIN,9,0,7,126,154,280
Novel,steinbrunn,6,CHAIN,9,0,7,44,112,156
Legacy,steinbrunn,6,CHAIN,9,0,8,126,176,302
Novel,steinbrunn,6,CHAIN,9,0,8,44,144,188
Legacy,steinbrunn,6,CHAIN,9,1,1,126,35,161
Novel,steinbrunn,6,CHAIN,9,1,1,44,16,60
Legacy,steinbrunn,6,CHAIN,9,1,2,126,70,196
Novel,steinbrunn,6,CHAIN,9,1,2,44,36,80
Legacy,steinbrunn,6,CHAIN,9,1,3,126,105,231
Novel,steinbrunn,6,CHAIN,9,1,3,44,60,104
Legacy,steinbrunn,6,CHAIN,9,1,4,126,140,266
Novel,steinbrunn,6,CHAIN,9,1,4,44,88,132
Legacy,steinbrunn,6,CHAIN,9,1,5,126,175,301
Novel,steinbrunn,6,CHAIN,9,1,5,44,120,164
Legacy,steinbrunn,6,CHAIN,9,1,6,126,210,336
Novel,steinbrunn,6,CHAIN,9,1,6,44,156,200
Legacy,steinbrunn,6,CHAIN,9,1,7,126,245,371
Novel,steinbrunn,6,CHAIN,9,1,7,44,196,240
Legacy,steinbrunn,6,CHAIN,9,1,8,126,280,406
Novel,steinbrunn,6,CHAIN,9,1,8,44,240,284
Legacy,steinbrunn,6,CHAIN,9,2,1,126,47,173
Novel,steinbrunn,6,CHAIN,9,2,1,44,28,72
Legacy,steinbrunn,6,CHAIN,9,2,2,126,94,220
Novel,steinbrunn,6,CHAIN,9,2,2,44,60,104
Legacy,steinbrunn,6,CHAIN,9,2,3,126,141,267
Novel,steinbrunn,6,CHAIN,9,2,3,44,96,140
Legacy,steinbrunn,6,CHAIN,9,2,4,126,188,314
Novel,steinbrunn,6,CHAIN,9,2,4,44,136,180
Legacy,steinbrunn,6,CHAIN,9,2,5,126,235,361
Novel,steinbrunn,6,CHAIN,9,2,5,44,180,224
Legacy,steinbrunn,6,CHAIN,9,2,6,126,282,408
Novel,steinbrunn,6,CHAIN,9,2,6,44,228,272
Legacy,steinbrunn,6,CHAIN,9,2,7,126,329,455
Novel,steinbrunn,6,CHAIN,9,2,7,44,280,324
Legacy,steinbrunn,6,CHAIN,9,2,8,126,376,502
Novel,steinbrunn,6,CHAIN,9,2,8,44,336,380
Legacy,steinbrunn,10,CHAIN,0,0,1,406,47,453
Novel,steinbrunn,10,CHAIN,0,0,1,152,8,160
Legacy,steinbrunn,10,CHAIN,0,0,2,406,94,500
Novel,steinbrunn,10,CHAIN,0,0,2,152,24,176
Legacy,steinbrunn,10,CHAIN,0,0,3,406,141,547
Novel,steinbrunn,10,CHAIN,0,0,3,152,48,200
Legacy,steinbrunn,10,CHAIN,0,0,4,406,188,594
Novel,steinbrunn,10,CHAIN,0,0,4,152,80,232
Legacy,steinbrunn,10,CHAIN,0,0,5,406,235,641
Novel,steinbrunn,10,CHAIN,0,0,5,152,120,272
Legacy,steinbrunn,10,CHAIN,0,0,6,406,282,688
Novel,steinbrunn,10,CHAIN,0,0,6,152,168,320
Legacy,steinbrunn,10,CHAIN,0,0,7,406,329,735
Novel,steinbrunn,10,CHAIN,0,0,7,152,224,376
Legacy,steinbrunn,10,CHAIN,0,0,8,406,376,782
Novel,steinbrunn,10,CHAIN,0,0,8,152,288,440
Legacy,steinbrunn,10,CHAIN,0,1,1,406,74,480
Novel,steinbrunn,10,CHAIN,0,1,1,152,32,184
Legacy,steinbrunn,10,CHAIN,0,1,2,406,148,554
Novel,steinbrunn,10,CHAIN,0,1,2,152,72,224
Legacy,steinbrunn,10,CHAIN,0,1,3,406,222,628
Novel,steinbrunn,10,CHAIN,0,1,3,152,120,272
Legacy,steinbrunn,10,CHAIN,0,1,4,406,296,702
Novel,steinbrunn,10,CHAIN,0,1,4,152,176,328
Legacy,steinbrunn,10,CHAIN,0,1,5,406,370,776
Novel,steinbrunn,10,CHAIN,0,1,5,152,240,392
Legacy,steinbrunn,10,CHAIN,0,1,6,406,444,850
Novel,steinbrunn,10,CHAIN,0,1,6,152,312,464
Legacy,steinbrunn,10,CHAIN,0,1,7,406,518,924
Novel,steinbrunn,10,CHAIN,0,1,7,152,392,544
Legacy,steinbrunn,10,CHAIN,0,1,8,406,592,998
Novel,steinbrunn,10,CHAIN,0,1,8,152,480,632
Legacy,steinbrunn,10,CHAIN,0,2,1,406,100,506
Novel,steinbrunn,10,CHAIN,0,2,1,152,56,208
Legacy,steinbrunn,10,CHAIN,0,2,2,406,200,606
Novel,steinbrunn,10,CHAIN,0,2,2,152,120,272
Legacy,steinbrunn,10,CHAIN,0,2,3,406,300,706
Novel,steinbrunn,10,CHAIN,0,2,3,152,192,344
Legacy,steinbrunn,10,CHAIN,0,2,4,406,400,806
Novel,steinbrunn,10,CHAIN,0,2,4,152,272,424
Legacy,steinbrunn,10,CHAIN,0,2,5,406,500,906
Novel,steinbrunn,10,CHAIN,0,2,5,152,360,512
Legacy,steinbrunn,10,CHAIN,0,2,6,406,600,1006
Novel,steinbrunn,10,CHAIN,0,2,6,152,456,608
Legacy,steinbrunn,10,CHAIN,0,2,7,406,700,1106
Novel,steinbrunn,10,CHAIN,0,2,7,152,560,712
Legacy,steinbrunn,10,CHAIN,0,2,8,406,800,1206
Novel,steinbrunn,10,CHAIN,0,2,8,152,672,824
Legacy,steinbrunn,10,CHAIN,1,0,1,406,46,452
Novel,steinbrunn,10,CHAIN,1,0,1,152,8,160
Legacy,steinbrunn,10,CHAIN,1,0,2,406,92,498
Novel,steinbrunn,10,CHAIN,1,0,2,152,24,176
Legacy,steinbrunn,10,CHAIN,1,0,3,406,138,544
Novel,steinbrunn,10,CHAIN,1,0,3,152,48,200
Legacy,steinbrunn,10,CHAIN,1,0,4,406,184,590
Novel,steinbrunn,10,CHAIN,1,0,4,152,80,232
Legacy,steinbrunn,10,CHAIN,1,0,5,406,230,636
Novel,steinbrunn,10,CHAIN,1,0,5,152,120,272
Legacy,steinbrunn,10,CHAIN,1,0,6,406,276,682
Novel,steinbrunn,10,CHAIN,1,0,6,152,168,320
Legacy,steinbrunn,10,CHAIN,1,0,7,406,322,728
Novel,steinbrunn,10,CHAIN,1,0,7,152,224,376
Legacy,steinbrunn,10,CHAIN,1,0,8,406,368,774
Novel,steinbrunn,10,CHAIN,1,0,8,152,288,440
Legacy,steinbrunn,10,CHAIN,1,1,1,406,72,478
Novel,steinbrunn,10,CHAIN,1,1,1,152,32,184
Legacy,steinbrunn,10,CHAIN,1,1,2,406,144,550
Novel,steinbrunn,10,CHAIN,1,1,2,152,72,224
Legacy,steinbrunn,10,CHAIN,1,1,3,406,216,622
Novel,steinbrunn,10,CHAIN,1,1,3,152,120,272
Legacy,steinbrunn,10,CHAIN,1,1,4,406,288,694
Novel,steinbrunn,10,CHAIN,1,1,4,152,176,328
Legacy,steinbrunn,10,CHAIN,1,1,5,406,360,766
Novel,steinbrunn,10,CHAIN,1,1,5,152,240,392
Legacy,steinbrunn,10,CHAIN,1,1,6,406,432,838
Novel,steinbrunn,10,CHAIN,1,1,6,152,312,464
Legacy,steinbrunn,10,CHAIN,1,1,7,406,504,910
Novel,steinbrunn,10,CHAIN,1,1,7,152,392,544
Legacy,steinbrunn,10,CHAIN,1,1,8,406,576,982
Novel,steinbrunn,10,CHAIN,1,1,8,152,480,632
Legacy,steinbrunn,10,CHAIN,1,2,1,406,99,505
Novel,steinbrunn,10,CHAIN,1,2,1,152,56,208
Legacy,steinbrunn,10,CHAIN,1,2,2,406,198,604
Novel,steinbrunn,10,CHAIN,1,2,2,152,120,272
Legacy,steinbrunn,10,CHAIN,1,2,3,406,297,703
Novel,steinbrunn,10,CHAIN,1,2,3,152,192,344
Legacy,steinbrunn,10,CHAIN,1,2,4,406,396,802
Novel,steinbrunn,10,CHAIN,1,2,4,152,272,424
Legacy,steinbrunn,10,CHAIN,1,2,5,406,495,901
Novel,steinbrunn,10,CHAIN,1,2,5,152,360,512
Legacy,steinbrunn,10,CHAIN,1,2,6,406,594,1000
Novel,steinbrunn,10,CHAIN,1,2,6,152,456,608
Legacy,steinbrunn,10,CHAIN,1,2,7,406,693,1099
Novel,steinbrunn,10,CHAIN,1,2,7,152,560,712
Legacy,steinbrunn,10,CHAIN,1,2,8,406,792,1198
Novel,steinbrunn,10,CHAIN,1,2,8,152,672,824
Legacy,steinbrunn,10,CHAIN,2,0,1,406,47,453
Novel,steinbrunn,10,CHAIN,2,0,1,152,8,160
Legacy,steinbrunn,10,CHAIN,2,0,2,406,94,500
Novel,steinbrunn,10,CHAIN,2,0,2,152,24,176
Legacy,steinbrunn,10,CHAIN,2,0,3,406,141,547
Novel,steinbrunn,10,CHAIN,2,0,3,152,48,200
Legacy,steinbrunn,10,CHAIN,2,0,4,406,188,594
Novel,steinbrunn,10,CHAIN,2,0,4,152,80,232
Legacy,steinbrunn,10,CHAIN,2,0,5,406,235,641
Novel,steinbrunn,10,CHAIN,2,0,5,152,120,272
Legacy,steinbrunn,10,CHAIN,2,0,6,406,282,688
Novel,steinbrunn,10,CHAIN,2,0,6,152,168,320
Legacy,steinbrunn,10,CHAIN,2,0,7,406,329,735
Novel,steinbrunn,10,CHAIN,2,0,7,152,224,376
Legacy,steinbrunn,10,CHAIN,2,0,8,406,376,782
Novel,steinbrunn,10,CHAIN,2,0,8,152,288,440
Legacy,steinbrunn,10,CHAIN,2,1,1,406,74,480
Novel,steinbrunn,10,CHAIN,2,1,1,152,32,184
Legacy,steinbrunn,10,CHAIN,2,1,2,406,148,554
Novel,steinbrunn,10,CHAIN,2,1,2,152,72,224
Legacy,steinbrunn,10,CHAIN,2,1,3,406,222,628
Novel,steinbrunn,10,CHAIN,2,1,3,152,120,272
Legacy,steinbrunn,10,CHAIN,2,1,4,406,296,702
Novel,steinbrunn,10,CHAIN,2,1,4,152,176,328
Legacy,steinbrunn,10,CHAIN,2,1,5,406,370,776
Novel,steinbrunn,10,CHAIN,2,1,5,152,240,392
Legacy,steinbrunn,10,CHAIN,2,1,6,406,444,850
Novel,steinbrunn,10,CHAIN,2,1,6,152,312,464
Legacy,steinbrunn,10,CHAIN,2,1,7,406,518,924
Novel,steinbrunn,10,CHAIN,2,1,7,152,392,544
Legacy,steinbrunn,10,CHAIN,2,1,8,406,592,998
Novel,steinbrunn,10,CHAIN,2,1,8,152,480,632
Legacy,steinbrunn,10,CHAIN,2,2,1,406,100,506
Novel,steinbrunn,10,CHAIN,2,2,1,152,56,208
Legacy,steinbrunn,10,CHAIN,2,2,2,406,200,606
Novel,steinbrunn,10,CHAIN,2,2,2,152,120,272
Legacy,steinbrunn,10,CHAIN,2,2,3,406,300,706
Novel,steinbrunn,10,CHAIN,2,2,3,152,192,344
Legacy,steinbrunn,10,CHAIN,2,2,4,406,400,806
Novel,steinbrunn,10,CHAIN,2,2,4,152,272,424
Legacy,steinbrunn,10,CHAIN,2,2,5,406,500,906
Novel,steinbrunn,10,CHAIN,2,2,5,152,360,512
Legacy,steinbrunn,10,CHAIN,2,2,6,406,600,1006
Novel,steinbrunn,10,CHAIN,2,2,6,152,456,608
Legacy,steinbrunn,10,CHAIN,2,2,7,406,700,1106
Novel,steinbrunn,10,CHAIN,2,2,7,152,560,712
Legacy,steinbrunn,10,CHAIN,2,2,8,406,800,1206
Novel,steinbrunn,10,CHAIN,2,2,8,152,672,824
Legacy,steinbrunn,10,CHAIN,3,0,1,406,45,451
Novel,steinbrunn,10,CHAIN,3,0,1,152,8,160
Legacy,steinbrunn,10,CHAIN,3,0,2,406,90,496
Novel,steinbrunn,10,CHAIN,3,0,2,152,24,176
Legacy,steinbrunn,10,CHAIN,3,0,3,406,135,541
Novel,steinbrunn,10,CHAIN,3,0,3,152,48,200
Legacy,steinbrunn,10,CHAIN,3,0,4,406,180,586
Novel,steinbrunn,10,CHAIN,3,0,4,152,80,232
Legacy,steinbrunn,10,CHAIN,3,0,5,406,225,631
Novel,steinbrunn,10,CHAIN,3,0,5,152,120,272
Legacy,steinbrunn,10,CHAIN,3,0,6,406,270,676
Novel,steinbrunn,10,CHAIN,3,0,6,152,168,320
Legacy,steinbrunn,10,CHAIN,3,0,7,406,315,721
Novel,steinbrunn,10,CHAIN,3,0,7,152,224,376
Legacy,steinbrunn,10,CHAIN,3,0,8,406,360,766
Novel,steinbrunn,10,CHAIN,3,0,8,152,288,440
Legacy,steinbrunn,10,CHAIN,3,1,1,406,71,477
Novel,steinbrunn,10,CHAIN,3,1,1,152,32,184
Legacy,steinbrunn,10,CHAIN,3,1,2,406,142,548
Novel,steinbrunn,10,CHAIN,3,1,2,152,72,224
Legacy,steinbrunn,10,CHAIN,3,1,3,406,213,619
Novel,steinbrunn,10,CHAIN,3,1,3,152,120,272
Legacy,steinbrunn,10,CHAIN,3,1,4,406,284,690
Novel,steinbrunn,10,CHAIN,3,1,4,152,176,328
Legacy,steinbrunn,10,CHAIN,3,1,5,406,355,761
Novel,steinbrunn,10,CHAIN,3,1,5,152,240,392
Legacy,steinbrunn,10,CHAIN,3,1,6,406,426,832
Novel,steinbrunn,10,CHAIN,3,1,6,152,312,464
Legacy,steinbrunn,10,CHAIN,3,1,7,406,497,903
Novel,steinbrunn,10,CHAIN,3,1,7,152,392,544
Legacy,steinbrunn,10,CHAIN,3,1,8,406,568,974
Novel,steinbrunn,10,CHAIN,3,1,8,152,480,632
Legacy,steinbrunn,10,CHAIN,3,2,1,406,98,504
Novel,steinbrunn,10,CHAIN,3,2,1,152,56,208
Legacy,steinbrunn,10,CHAIN,3,2,2,406,196,602
Novel,steinbrunn,10,CHAIN,3,2,2,152,120,272
Legacy,steinbrunn,10,CHAIN,3,2,3,406,294,700
Novel,steinbrunn,10,CHAIN,3,2,3,152,192,344
Legacy,steinbrunn,10,CHAIN,3,2,4,406,392,798
Novel,steinbrunn,10,CHAIN,3,2,4,152,272,424
Legacy,steinbrunn,10,CHAIN,3,2,5,406,490,896
Novel,steinbrunn,10,CHAIN,3,2,5,152,360,512
Legacy,steinbrunn,10,CHAIN,3,2,6,406,588,994
Novel,steinbrunn,10,CHAIN,3,2,6,152,456,608
Legacy,steinbrunn,10,CHAIN,3,2,7,406,686,1092
Novel,steinbrunn,10,CHAIN,3,2,7,152,560,712
Legacy,steinbrunn,10,CHAIN,3,2,8,406,784,1190
Novel,steinbrunn,10,CHAIN,3,2,8,152,672,824
Legacy,steinbrunn,10,CHAIN,4,0,1,406,47,453
Novel,steinbrunn,10,CHAIN,4,0,1,152,8,160
Legacy,steinbrunn,10,CHAIN,4,0,2,406,94,500
Novel,steinbrunn,10,CHAIN,4,0,2,152,24,176
Legacy,steinbrunn,10,CHAIN,4,0,3,406,141,547
Novel,steinbrunn,10,CHAIN,4,0,3,152,48,200
Legacy,steinbrunn,10,CHAIN,4,0,4,406,188,594
Novel,steinbrunn,10,CHAIN,4,0,4,152,80,232
Legacy,steinbrunn,10,CHAIN,4,0,5,406,235,641
Novel,steinbrunn,10,CHAIN,4,0,5,152,120,272
Legacy,steinbrunn,10,CHAIN,4,0,6,406,282,688
Novel,steinbrunn,10,CHAIN,4,0,6,152,168,320
Legacy,steinbrunn,10,CHAIN,4,0,7,406,329,735
Novel,steinbrunn,10,CHAIN,4,0,7,152,224,376
Legacy,steinbrunn,10,CHAIN,4,0,8,406,376,782
Novel,steinbrunn,10,CHAIN,4,0,8,152,288,440
Legacy,steinbrunn,10,CHAIN,4,1,1,406,74,480
Novel,steinbrunn,10,CHAIN,4,1,1,152,32,184
Legacy,steinbrunn,10,CHAIN,4,1,2,406,148,554
Novel,steinbrunn,10,CHAIN,4,1,2,152,72,224
Legacy,steinbrunn,10,CHAIN,4,1,3,406,222,628
Novel,steinbrunn,10,CHAIN,4,1,3,152,120,272
Legacy,steinbrunn,10,CHAIN,4,1,4,406,296,702
Novel,steinbrunn,10,CHAIN,4,1,4,152,176,328
Legacy,steinbrunn,10,CHAIN,4,1,5,406,370,776
Novel,steinbrunn,10,CHAIN,4,1,5,152,240,392
Legacy,steinbrunn,10,CHAIN,4,1,6,406,444,850
Novel,steinbrunn,10,CHAIN,4,1,6,152,312,464
Legacy,steinbrunn,10,CHAIN,4,1,7,406,518,924
Novel,steinbrunn,10,CHAIN,4,1,7,152,392,544
Legacy,steinbrunn,10,CHAIN,4,1,8,406,592,998
Novel,steinbrunn,10,CHAIN,4,1,8,152,480,632
Legacy,steinbrunn,10,CHAIN,4,2,1,406,100,506
Novel,steinbrunn,10,CHAIN,4,2,1,152,56,208
Legacy,steinbrunn,10,CHAIN,4,2,2,406,200,606
Novel,steinbrunn,10,CHAIN,4,2,2,152,120,272
Legacy,steinbrunn,10,CHAIN,4,2,3,406,300,706
Novel,steinbrunn,10,CHAIN,4,2,3,152,192,344
Legacy,steinbrunn,10,CHAIN,4,2,4,406,400,806
Novel,steinbrunn,10,CHAIN,4,2,4,152,272,424
Legacy,steinbrunn,10,CHAIN,4,2,5,406,500,906
Novel,steinbrunn,10,CHAIN,4,2,5,152,360,512
Legacy,steinbrunn,10,CHAIN,4,2,6,406,600,1006
Novel,steinbrunn,10,CHAIN,4,2,6,152,456,608
Legacy,steinbrunn,10,CHAIN,4,2,7,406,700,1106
Novel,steinbrunn,10,CHAIN,4,2,7,152,560,712
Legacy,steinbrunn,10,CHAIN,4,2,8,406,800,1206
Novel,steinbrunn,10,CHAIN,4,2,8,152,672,824
Legacy,steinbrunn,10,CHAIN,5,0,1,406,47,453
Novel,steinbrunn,10,CHAIN,5,0,1,152,8,160
Legacy,steinbrunn,10,CHAIN,5,0,2,406,94,500
Novel,steinbrunn,10,CHAIN,5,0,2,152,24,176
Legacy,steinbrunn,10,CHAIN,5,0,3,406,141,547
Novel,steinbrunn,10,CHAIN,5,0,3,152,48,200
Legacy,steinbrunn,10,CHAIN,5,0,4,406,188,594
Novel,steinbrunn,10,CHAIN,5,0,4,152,80,232
Legacy,steinbrunn,10,CHAIN,5,0,5,406,235,641
Novel,steinbrunn,10,CHAIN,5,0,5,152,120,272
Legacy,steinbrunn,10,CHAIN,5,0,6,406,282,688
Novel,steinbrunn,10,CHAIN,5,0,6,152,168,320
Legacy,steinbrunn,10,CHAIN,5,0,7,406,329,735
Novel,steinbrunn,10,CHAIN,5,0,7,152,224,376
Legacy,steinbrunn,10,CHAIN,5,0,8,406,376,782
Novel,steinbrunn,10,CHAIN,5,0,8,152,288,440
Legacy,steinbrunn,10,CHAIN,5,1,1,406,73,479
Novel,steinbrunn,10,CHAIN,5,1,1,152,32,184
Legacy,steinbrunn,10,CHAIN,5,1,2,406,146,552
Novel,steinbrunn,10,CHAIN,5,1,2,152,72,224
Legacy,steinbrunn,10,CHAIN,5,1,3,406,219,625
Novel,steinbrunn,10,CHAIN,5,1,3,152,120,272
Legacy,steinbrunn,10,CHAIN,5,1,4,406,292,698
Novel,steinbrunn,10,CHAIN,5,1,4,152,176,328
Legacy,steinbrunn,10,CHAIN,5,1,5,406,365,771
Novel,steinbrunn,10,CHAIN,5,1,5,152,240,392
Legacy,steinbrunn,10,CHAIN,5,1,6,406,438,844
Novel,steinbrunn,10,CHAIN,5,1,6,152,312,464
Legacy,steinbrunn,10,CHAIN,5,1,7,406,511,917
Novel,steinbrunn,10,CHAIN,5,1,7,152,392,544
Legacy,steinbrunn,10,CHAIN,5,1,8,406,584,990
Novel,steinbrunn,10,CHAIN,5,1,8,152,480,632
Legacy,steinbrunn,10,CHAIN,5,2,1,406,99,505
Novel,steinbrunn,10,CHAIN,5,2,1,152,56,208
Legacy,steinbrunn,10,CHAIN,5,2,2,406,198,604
Novel,steinbrunn,10,CHAIN,5,2,2,152,120,272
Legacy,steinbrunn,10,CHAIN,5,2,3,406,297,703
Novel,steinbrunn,10,CHAIN,5,2,3,152,192,344
Legacy,steinbrunn,10,CHAIN,5,2,4,406,396,802
Novel,steinbrunn,10,CHAIN,5,2,4,152,272,424
Legacy,steinbrunn,10,CHAIN,5,2,5,406,495,901
Novel,steinbrunn,10,CHAIN,5,2,5,152,360,512
Legacy,steinbrunn,10,CHAIN,5,2,6,406,594,1000
Novel,steinbrunn,10,CHAIN,5,2,6,152,456,608
Legacy,steinbrunn,10,CHAIN,5,2,7,406,693,1099
Novel,steinbrunn,10,CHAIN,5,2,7,152,560,712
Legacy,steinbrunn,10,CHAIN,5,2,8,406,792,1198
Novel,steinbrunn,10,CHAIN,5,2,8,152,672,824
Legacy,steinbrunn,10,CHAIN,6,0,1,406,47,453
Novel,steinbrunn,10,CHAIN,6,0,1,152,8,160
Legacy,steinbrunn,10,CHAIN,6,0,2,406,94,500
Novel,steinbrunn,10,CHAIN,6,0,2,152,24,176
Legacy,steinbrunn,10,CHAIN,6,0,3,406,141,547
Novel,steinbrunn,10,CHAIN,6,0,3,152,48,200
Legacy,steinbrunn,10,CHAIN,6,0,4,406,188,594
Novel,steinbrunn,10,CHAIN,6,0,4,152,80,232
Legacy,steinbrunn,10,CHAIN,6,0,5,406,235,641
Novel,steinbrunn,10,CHAIN,6,0,5,152,120,272
Legacy,steinbrunn,10,CHAIN,6,0,6,406,282,688
Novel,steinbrunn,10,CHAIN,6,0,6,152,168,320
Legacy,steinbrunn,10,CHAIN,6,0,7,406,329,735
Novel,steinbrunn,10,CHAIN,6,0,7,152,224,376
Legacy,steinbrunn,10,CHAIN,6,0,8,406,376,782
Novel,steinbrunn,10,CHAIN,6,0,8,152,288,440
Legacy,steinbrunn,10,CHAIN,6,1,1,406,74,480
Novel,steinbrunn,10,CHAIN,6,1,1,152,32,184
Legacy,steinbrunn,10,CHAIN,6,1,2,406,148,554
Novel,steinbrunn,10,CHAIN,6,1,2,152,72,224
Legacy,steinbrunn,10,CHAIN,6,1,3,406,222,628
Novel,steinbrunn,10,CHAIN,6,1,3,152,120,272
Legacy,steinbrunn,10,CHAIN,6,1,4,406,296,702
Novel,steinbrunn,10,CHAIN,6,1,4,152,176,328
Legacy,steinbrunn,10,CHAIN,6,1,5,406,370,776
Novel,steinbrunn,10,CHAIN,6,1,5,152,240,392
Legacy,steinbrunn,10,CHAIN,6,1,6,406,444,850
Novel,steinbrunn,10,CHAIN,6,1,6,152,312,464
Legacy,steinbrunn,10,CHAIN,6,1,7,406,518,924
Novel,steinbrunn,10,CHAIN,6,1,7,152,392,544
Legacy,steinbrunn,10,CHAIN,6,1,8,406,592,998
Novel,steinbrunn,10,CHAIN,6,1,8,152,480,632
Legacy,steinbrunn,10,CHAIN,6,2,1,406,100,506
Novel,steinbrunn,10,CHAIN,6,2,1,152,56,208
Legacy,steinbrunn,10,CHAIN,6,2,2,406,200,606
Novel,steinbrunn,10,CHAIN,6,2,2,152,120,272
Legacy,steinbrunn,10,CHAIN,6,2,3,406,300,706
Novel,steinbrunn,10,CHAIN,6,2,3,152,192,344
Legacy,steinbrunn,10,CHAIN,6,2,4,406,400,806
Novel,steinbrunn,10,CHAIN,6,2,4,152,272,424
Legacy,steinbrunn,10,CHAIN,6,2,5,406,500,906
Novel,steinbrunn,10,CHAIN,6,2,5,152,360,512
Legacy,steinbrunn,10,CHAIN,6,2,6,406,600,1006
Novel,steinbrunn,10,CHAIN,6,2,6,152,456,608
Legacy,steinbrunn,10,CHAIN,6,2,7,406,700,1106
Novel,steinbrunn,10,CHAIN,6,2,7,152,560,712
Legacy,steinbrunn,10,CHAIN,6,2,8,406,800,1206
Novel,steinbrunn,10,CHAIN,6,2,8,152,672,824
Legacy,steinbrunn,10,CHAIN,7,0,1,406,46,452
Novel,steinbrunn,10,CHAIN,7,0,1,152,8,160
Legacy,steinbrunn,10,CHAIN,7,0,2,406,92,498
Novel,steinbrunn,10,CHAIN,7,0,2,152,24,176
Legacy,steinbrunn,10,CHAIN,7,0,3,406,138,544
Novel,steinbrunn,10,CHAIN,7,0,3,152,48,200
Legacy,steinbrunn,10,CHAIN,7,0,4,406,184,590
Novel,steinbrunn,10,CHAIN,7,0,4,152,80,232
Legacy,steinbrunn,10,CHAIN,7,0,5,406,230,636
Novel,steinbrunn,10,CHAIN,7,0,5,152,120,272
Legacy,steinbrunn,10,CHAIN,7,0,6,406,276,682
Novel,steinbrunn,10,CHAIN,7,0,6,152,168,320
Legacy,steinbrunn,10,CHAIN,7,0,7,406,322,728
Novel,steinbrunn,10,CHAIN,7,0,7,152,224,376
Legacy,steinbrunn,10,CHAIN,7,0,8,406,368,774
Novel,steinbrunn,10,CHAIN,7,0,8,152,288,440
Legacy,steinbrunn,10,CHAIN,7,1,1,406,72,478
Novel,steinbrunn,10,CHAIN,7,1,1,152,32,184
Legacy,steinbrunn,10,CHAIN,7,1,2,406,144,550
Novel,steinbrunn,10,CHAIN,7,1,2,152,72,224
Legacy,steinbrunn,10,CHAIN,7,1,3,406,216,622
Novel,steinbrunn,10,CHAIN,7,1,3,152,120,272
Legacy,steinbrunn,10,CHAIN,7,1,4,406,288,694
Novel,steinbrunn,10,CHAIN,7,1,4,152,176,328
Legacy,steinbrunn,10,CHAIN,7,1,5,406,360,766
Novel,steinbrunn,10,CHAIN,7,1,5,152,240,392
Legacy,steinbrunn,10,CHAIN,7,1,6,406,432,838
Novel,steinbrunn,10,CHAIN,7,1,6,152,312,464
Legacy,steinbrunn,10,CHAIN,7,1,7,406,504,910
Novel,steinbrunn,10,CHAIN,7,1,7,152,392,544
Legacy,steinbrunn,10,CHAIN,7,1,8,406,576,982
Novel,steinbrunn,10,CHAIN,7,1,8,152,480,632
Legacy,steinbrunn,10,CHAIN,7,2,1,406,99,505
Novel,steinbrunn,10,CHAIN,7,2,1,152,56,208
Legacy,steinbrunn,10,CHAIN,7,2,2,406,198,604
Novel,steinbrunn,10,CHAIN,7,2,2,152,120,272
Legacy,steinbrunn,10,CHAIN,7,2,3,406,297,703
Novel,steinbrunn,10,CHAIN,7,2,3,152,192,344
Legacy,steinbrunn,10,CHAIN,7,2,4,406,396,802
Novel,steinbrunn,10,CHAIN,7,2,4,152,272,424
Legacy,steinbrunn,10,CHAIN,7,2,5,406,495,901
Novel,steinbrunn,10,CHAIN,7,2,5,152,360,512
Legacy,steinbrunn,10,CHAIN,7,2,6,406,594,1000
Novel,steinbrunn,10,CHAIN,7,2,6,152,456,608
Legacy,steinbrunn,10,CHAIN,7,2,7,406,693,1099
Novel,steinbrunn,10,CHAIN,7,2,7,152,560,712
Legacy,steinbrunn,10,CHAIN,7,2,8,406,792,1198
Novel,steinbrunn,10,CHAIN,7,2,8,152,672,824
Legacy,steinbrunn,10,CHAIN,8,0,1,406,47,453
Novel,steinbrunn,10,CHAIN,8,0,1,152,8,160
Legacy,steinbrunn,10,CHAIN,8,0,2,406,94,500
Novel,steinbrunn,10,CHAIN,8,0,2,152,24,176
Legacy,steinbrunn,10,CHAIN,8,0,3,406,141,547
Novel,steinbrunn,10,CHAIN,8,0,3,152,48,200
Legacy,steinbrunn,10,CHAIN,8,0,4,406,188,594
Novel,steinbrunn,10,CHAIN,8,0,4,152,80,232
Legacy,steinbrunn,10,CHAIN,8,0,5,406,235,641
Novel,steinbrunn,10,CHAIN,8,0,5,152,120,272
Legacy,steinbrunn,10,CHAIN,8,0,6,406,282,688
Novel,steinbrunn,10,CHAIN,8,0,6,152,168,320
Legacy,steinbrunn,10,CHAIN,8,0,7,406,329,735
Novel,steinbrunn,10,CHAIN,8,0,7,152,224,376
